timestamp,open,high,low,close,volume
2023-10-03 15:00:00,14698.5,14727.5,14651.5,14719.5,85024
2023-10-03 16:00:00,14719.75,14734.0,14710.0,14714.5,18082
2023-10-03 18:00:00,14713.75,14719.5,14701.0,14718.0,3672
2023-10-03 19:00:00,14718.0,14722.75,14696.75,14716.25,4577
2023-10-03 20:00:00,14716.5,14732.75,14686.75,14697.0,9185
2023-10-03 21:00:00,14697.25,14702.25,14652.0,14679.0,13113
2023-10-03 22:00:00,14678.5,14684.25,14656.25,14681.25,6982
2023-10-03 23:00:00,14680.75,14686.25,14640.0,14656.75,7000
2023-10-04 00:00:00,14657.25,14690.75,14651.0,14683.75,5564
2023-10-04 01:00:00,14683.5,14686.0,14636.0,14647.25,6938
2023-10-04 02:00:00,14647.0,14651.75,14590.25,14592.25,14478
2023-10-04 03:00:00,14591.5,14654.75,14589.0,14647.75,20811
2023-10-04 04:00:00,14648.0,14686.75,14631.75,14673.5,17636
2023-10-04 05:00:00,14673.75,14706.0,14667.25,14699.5,12405
2023-10-04 06:00:00,14699.0,14719.0,14673.75,14698.25,13104
2023-10-04 07:00:00,14698.25,14753.75,14693.0,14744.0,22651
2023-10-04 08:00:00,14743.25,14799.75,14736.5,14775.75,39876
2023-10-04 09:00:00,14776.25,14834.5,14749.0,14801.75,85753
2023-10-04 10:00:00,14803.0,14850.0,14734.5,14775.75,150899
2023-10-04 11:00:00,14775.75,14897.5,14760.0,14895.25,95197
2023-10-04 12:00:00,14895.0,14899.0,14857.25,14876.25,56981
2023-10-04 13:00:00,14876.5,14879.25,14815.5,14820.25,50843
2023-10-04 14:00:00,14820.25,14875.75,14804.0,14870.25,57555
2023-10-04 15:00:00,14870.75,14956.0,14865.75,14919.75,83305
2023-10-04 16:00:00,14919.75,14920.0,14901.75,14902.5,15943
2023-10-04 18:00:00,14903.0,14913.75,14894.5,14908.0,3579
2023-10-04 19:00:00,14908.25,14917.0,14904.75,14914.25,2812
2023-10-04 20:00:00,14914.25,14919.75,14888.25,14916.75,7523
2023-10-04 21:00:00,14916.5,14936.0,14907.0,14934.0,5986
2023-10-04 22:00:00,14934.5,14934.75,14916.5,14926.5,3699
2023-10-04 23:00:00,14926.5,14945.5,14921.25,14937.0,4359
2023-10-05 00:00:00,14937.75,14943.0,14928.75,14933.75,2663
2023-10-05 01:00:00,14933.5,14934.0,14911.75,14920.0,4379
2023-10-05 02:00:00,14920.5,14925.75,14878.0,14894.0,7613
2023-10-05 03:00:00,14893.75,14894.25,14868.75,14885.0,10312
2023-10-05 04:00:00,14884.75,14917.25,14869.5,14869.5,12386
2023-10-05 05:00:00,14869.5,14882.75,14850.75,14873.0,12428
2023-10-05 06:00:00,14872.75,14920.5,14864.5,14914.75,11859
2023-10-05 07:00:00,14915.0,14947.75,14893.0,14944.5,15985
2023-10-05 08:00:00,14944.5,14958.75,14859.0,14890.75,33797
2023-10-05 09:00:00,14890.75,14926.5,14819.0,14836.75,88578
2023-10-05 10:00:00,14837.0,14837.0,14716.25,14734.75,119977
2023-10-05 11:00:00,14734.75,14793.75,14717.0,14767.0,71983
2023-10-05 12:00:00,14767.0,14832.25,14760.0,14803.75,58856
2023-10-05 13:00:00,14804.0,14862.0,14771.25,14856.0,57908
2023-10-05 14:00:00,14855.75,14907.0,14849.0,14899.0,55354
2023-10-05 15:00:00,14899.25,14905.0,14854.25,14866.0,63809
2023-10-05 16:00:00,14866.0,14872.25,14850.25,14860.75,11622
2023-10-05 18:00:00,14853.75,14861.25,14853.0,14857.25,2097
2023-10-05 19:00:00,14856.75,14860.5,14849.0,14852.0,2202
2023-10-05 20:00:00,14852.0,14873.5,14845.0,14871.0,5493
2023-10-05 21:00:00,14871.5,14874.25,14852.25,14865.5,4922
2023-10-05 22:00:00,14865.75,14878.5,14859.0,14873.25,3440
2023-10-05 23:00:00,14873.75,14874.25,14854.5,14863.75,3282
2023-10-06 00:00:00,14863.25,14869.0,14854.75,14857.75,3390
2023-10-06 01:00:00,14857.25,14858.25,14837.25,14838.75,4073
2023-10-06 02:00:00,14839.0,14860.5,14836.25,14856.25,5495
2023-10-06 03:00:00,14856.25,14891.0,14850.5,14887.0,10898
2023-10-06 04:00:00,14887.0,14894.0,14860.75,14866.5,8188
2023-10-06 05:00:00,14867.0,14890.25,14866.5,14887.75,5793
2023-10-06 06:00:00,14888.0,14922.0,14883.0,14906.0,9591
2023-10-06 07:00:00,14906.5,14916.0,14872.25,14875.25,12169
2023-10-06 08:00:00,14875.0,14899.25,14660.0,14684.25,78635
2023-10-06 09:00:00,14683.5,14801.0,14670.5,14762.25,137197
2023-10-06 10:00:00,14762.75,14901.25,14707.0,14884.25,135222
2023-10-06 11:00:00,14885.0,15048.5,14881.5,15048.0,125501
2023-10-06 12:00:00,15047.75,15072.75,15019.25,15048.25,70074
2023-10-06 13:00:00,15048.0,15098.5,15038.5,15096.0,54179
2023-10-06 14:00:00,15096.0,15146.5,15081.5,15135.0,53652
2023-10-06 15:00:00,15135.25,15160.25,15109.25,15113.25,74549
2023-10-06 16:00:00,15113.25,15140.5,15107.75,15139.5,16444
2023-10-08 18:00:00,15040.25,15040.5,14991.75,15015.25,17174
2023-10-08 19:00:00,15015.75,15030.75,15005.5,15027.75,5276
2023-10-08 20:00:00,15028.0,15032.0,14989.0,15017.5,7497
2023-10-08 21:00:00,15018.0,15018.0,14990.0,15006.75,6602
2023-10-08 22:00:00,15007.5,15015.75,14998.5,15004.5,3786
2023-10-08 23:00:00,15005.0,15005.25,14978.75,14981.25,3588
2023-10-09 00:00:00,14981.5,14997.0,14979.0,14994.0,3070
2023-10-09 01:00:00,14994.0,15016.5,14992.0,15014.5,4907
2023-10-09 02:00:00,15015.25,15033.25,15003.25,15008.25,7295
2023-10-09 03:00:00,15007.5,15015.25,14971.75,14999.75,16207
2023-10-09 04:00:00,15000.25,15023.0,14975.75,15016.25,13775
2023-10-09 05:00:00,15015.75,15028.25,14995.25,15000.5,8483
2023-10-09 06:00:00,15001.0,15021.5,14995.0,14997.0,5999
2023-10-09 07:00:00,14997.25,15005.25,14978.0,14992.5,11473
2023-10-09 08:00:00,14992.0,15019.75,14971.75,14987.0,22380
2023-10-09 09:00:00,14986.5,15062.5,14949.5,15054.5,98851
2023-10-09 10:00:00,15054.0,15066.75,14978.75,14991.0,85146
2023-10-09 11:00:00,14990.5,15050.75,14965.0,15049.75,52856
2023-10-09 12:00:00,15049.75,15095.5,15043.25,15063.25,42530
2023-10-09 13:00:00,15063.5,15192.0,15061.5,15191.5,60312
2023-10-09 14:00:00,15191.75,15212.75,15166.75,15198.25,54296
2023-10-09 15:00:00,15198.5,15212.0,15167.0,15190.75,67548
2023-10-09 16:00:00,15191.0,15201.75,15187.0,15195.0,10827
